PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,SalePrice,Month,Year,Total Full Baths,Total Half Baths
916403130,RL,-1,11170,Pave,MISSING,AllPub,Timber,1Fam,2Story,7,5,1990,1991,TA,TA,0.0,1216.0,Y,2514.0,4,1,8,Attchd,1990.0,2.0,693.0,TA,TA,Y,GdPrv,250000.0,04,2006,2.0,1.0
535451170,RL,60,7200,Pave,MISSING,AllPub,NAmes,Duplex,1Story,4,5,1949,1950,TA,TA,0.0,0.0,N,1040.0,2,2,6,Detchd,1956.0,2.0,420.0,TA,TA,Y,MISSING,90000.0,06,2009,2.0,0.0
535303030,RL,95,14250,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,5,1957,1957,TA,TA,998.0,998.0,Y,1790.0,3,1,6,Attchd,1957.0,2.0,540.0,TA,TA,Y,MISSING,180000.0,09,2008,2.0,0.0
903225040,RM,50,6125,Pave,MISSING,AllPub,BrkSide,1Fam,1.5Fin,5,7,1939,1998,TA,Gd,422.0,728.0,Y,1274.0,3,1,6,Detchd,1939.0,1.0,224.0,Fa,TA,Y,MISSING,135000.0,03,2007,2.0,0.0
534201130,RL,75,9750,Pave,MISSING,AllPub,NAmes,1Fam,SLvl,5,5,1967,1967,TA,TA,100.0,980.0,Y,980.0,3,1,6,Attchd,1967.0,1.0,384.0,TA,TA,Y,MISSING,135500.0,10,2006,2.0,0.0
903429110,RM,68,9928,Pave,Grvl,AllPub,OldTown,1Fam,2Story,7,8,1915,1994,TA,Gd,672.0,672.0,Y,1944.0,3,1,8,Detchd,1915.0,1.0,216.0,TA,TA,N,MISSING,179900.0,06,2009,2.0,0.0
907200250,RL,72,9720,Pave,MISSING,AllPub,CollgCr,1Fam,SLvl,5,7,1977,1977,TA,TA,240.0,995.0,Y,1009.0,3,1,6,Detchd,1977.0,2.0,576.0,TA,TA,Y,MnPrv,160000.0,06,2007,2.0,0.0
905104240,RL,70,8425,Pave,MISSING,AllPub,Sawyer,2fmCon,1Story,5,6,1971,1990,TA,TA,20.0,768.0,Y,868.0,2,1,6,Detchd,1989.0,2.0,576.0,TA,TA,Y,GdPrv,119900.0,05,2007,2.0,0.0
528180070,RL,61,7658,Pave,MISSING,AllPub,NridgHt,TwnhsE,1Story,9,5,2005,2005,Ex,TA,1296.0,1752.0,Y,1752.0,2,1,6,Attchd,2005.0,2.0,576.0,TA,TA,Y,MISSING,319900.0,02,2010,3.0,0.0
916460020,RL,-1,7777,Pave,MISSING,AllPub,Timber,1Fam,1Story,6,5,1996,1996,Gd,TA,1491.0,1491.0,Y,1491.0,3,1,7,Attchd,1996.0,2.0,571.0,TA,TA,Y,MISSING,178000.0,11,2007,2.0,0.0
911204090,C (all),66,8712,Grvl,MISSING,AllPub,IDOTRR,1Fam,1Story,5,5,1952,1952,Fa,TA,540.0,540.0,N,1044.0,2,1,4,Basment,1952.0,2.0,504.0,TA,TA,N,MISSING,55993.0,06,2010,1.0,0.0
531450030,RL,75,8285,Pave,MISSING,AllPub,SawyerW,1Fam,2Story,7,5,1992,1992,Gd,TA,439.0,836.0,Y,1737.0,3,1,7,Attchd,1992.0,2.0,506.0,TA,TA,Y,MISSING,175000.0,05,2008,2.0,2.0
532378240,RL,-1,6173,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,5,6,1967,1967,TA,TA,277.0,876.0,Y,902.0,3,1,6,Attchd,1967.0,1.0,288.0,TA,TA,Y,MnPrv,125500.0,08,2007,1.0,0.0
906380110,RL,133,11003,Pave,MISSING,AllPub,CollgCr,1Fam,2Story,7,5,2005,2006,Gd,TA,1308.0,1308.0,Y,1876.0,3,1,7,BuiltIn,2005.0,3.0,848.0,TA,TA,Y,MISSING,229800.0,07,2006,2.0,1.0
532377060,RL,-1,9819,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,5,5,1967,1967,TA,Gd,432.0,882.0,Y,900.0,3,1,5,Detchd,1970.0,1.0,280.0,TA,TA,Y,MnPrv,122000.0,02,2010,1.0,0.0
905228050,RL,-1,9000,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,2,2,1947,1950,TA,TA,0.0,0.0,N,660.0,2,1,5,MISSING,-1.0,0.0,0.0,MISSING,MISSING,N,MISSING,63900.0,06,2009,1.0,0.0
923400025,RL,85,14115,Pave,MISSING,AllPub,Mitchel,1Fam,1.5Fin,5,5,1993,1995,TA,TA,64.0,796.0,Y,1362.0,1,1,5,Attchd,1993.0,2.0,480.0,TA,TA,Y,MnPrv,143000.0,10,2009,2.0,1.0
527455270,RL,-1,9477,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,5,1966,1966,TA,TA,524.0,864.0,Y,892.0,3,1,5,Attchd,1966.0,1.0,264.0,TA,TA,Y,GdWo,110000.0,10,2008,1.0,0.0
908102140,RL,75,9825,Pave,MISSING,AllPub,Edwards,1Fam,1Story,5,5,1966,1966,TA,TA,483.0,1092.0,Y,1092.0,3,1,6,Attchd,1966.0,1.0,264.0,TA,TA,Y,MnPrv,123000.0,04,2008,1.0,0.0
923228250,RM,21,2001,Pave,MISSING,AllPub,MeadowV,Twnhs,2Story,4,5,1970,1970,TA,TA,546.0,546.0,Y,1092.0,3,1,6,Attchd,1970.0,1.0,286.0,TA,TA,Y,MISSING,75000.0,01,2007,1.0,1.0
905476225,RL,39,3869,Pave,MISSING,AllPub,Edwards,TwnhsE,1Story,5,6,1984,1984,Gd,Ex,0.0,1038.0,Y,1038.0,2,1,5,Attchd,1984.0,1.0,264.0,TA,TA,Y,MISSING,130000.0,07,2007,2.0,0.0
528144020,RL,79,9541,Pave,MISSING,AllPub,NridgHt,1Fam,1Story,7,5,2009,2009,Gd,TA,1502.0,1502.0,Y,1502.0,3,1,7,Attchd,2009.0,2.0,644.0,TA,TA,Y,MISSING,233170.0,09,2009,2.0,0.0
535426130,RL,70,11606,Pave,MISSING,AllPub,NAmes,1Fam,2Story,5,5,1969,1969,TA,TA,390.0,1040.0,Y,2080.0,5,1,9,Attchd,1969.0,2.0,504.0,TA,TA,Y,MISSING,135000.0,09,2007,1.0,3.0
903228070,RM,60,6000,Pave,MISSING,AllPub,BrkSide,1Fam,1.5Fin,5,5,1924,1950,TA,TA,248.0,468.0,Y,1142.0,3,1,6,Attchd,1924.0,1.0,320.0,TA,TA,Y,MISSING,93000.0,06,2009,1.0,0.0
527214060,RL,82,16052,Pave,MISSING,AllPub,StoneBr,1Fam,2Story,10,5,2006,2006,Ex,TA,644.0,1850.0,Y,2698.0,4,1,11,Attchd,2006.0,3.0,736.0,TA,TA,Y,MISSING,535000.0,07,2006,3.0,1.0
903481010,RM,60,10320,Pave,MISSING,AllPub,IDOTRR,1Fam,1Story,5,8,1912,1991,TA,TA,451.0,451.0,Y,759.0,1,1,5,Detchd,1997.0,2.0,576.0,TA,TA,N,MISSING,85000.0,08,2008,1.0,0.0
909101140,RL,60,10998,Pave,Grvl,AllPub,Edwards,1Fam,1.5Fin,5,5,1941,1960,TA,TA,156.0,984.0,Y,1604.0,3,1,6,Detchd,1977.0,2.0,660.0,TA,TA,Y,MISSING,117000.0,07,2009,2.0,0.0
905352030,RL,83,10005,Pave,MISSING,AllPub,ClearCr,1Fam,2Story,7,5,1977,1977,TA,TA,768.0,1160.0,Y,2022.0,4,1,8,Attchd,1977.0,2.0,505.0,TA,TA,Y,MISSING,192000.0,03,2008,2.0,1.0
535154130,RL,66,9240,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,8,1959,1998,Gd,TA,280.0,988.0,Y,988.0,3,1,6,Attchd,1959.0,1.0,297.0,TA,TA,Y,MISSING,149500.0,06,2009,3.0,0.0
914452120,RL,-1,7540,Pave,MISSING,AllPub,Mitchel,1Fam,SFoyer,6,6,1978,1978,TA,TA,115.0,888.0,Y,912.0,2,1,5,Attchd,1978.0,2.0,470.0,TA,TA,Y,MnPrv,156000.0,06,2007,2.0,0.0
923202015,RM,78,7060,Pave,MISSING,AllPub,Mitchel,Duplex,SFoyer,7,5,1997,1998,TA,Gd,35.0,1344.0,Y,1344.0,2,2,8,Attchd,1997.0,4.0,784.0,TA,TA,Y,MISSING,206300.0,11,2008,4.0,0.0
907135170,RL,60,8072,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,5,5,1994,1995,TA,Gd,244.0,990.0,Y,990.0,3,1,5,Detchd,2000.0,2.0,480.0,TA,TA,Y,MISSING,138000.0,05,2009,2.0,0.0
527162110,RL,74,10141,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,1998,1998,TA,TA,832.0,832.0,Y,1718.0,3,1,7,Attchd,1998.0,2.0,427.0,TA,TA,Y,MISSING,185000.0,12,2009,2.0,1.0
528458120,FV,75,9000,Pave,MISSING,AllPub,Somerst,1Fam,2Story,8,5,2006,2006,Gd,TA,1088.0,1088.0,Y,1959.0,3,1,8,Attchd,2006.0,3.0,1025.0,TA,TA,Y,MISSING,270000.0,12,2007,2.0,1.0
905452150,RL,75,9525,Pave,MISSING,AllPub,Edwards,1Fam,1.5Fin,6,5,1953,1953,TA,TA,532.0,1000.0,Y,1609.0,5,1,7,Attchd,1953.0,1.0,305.0,Fa,TA,Y,MISSING,149900.0,07,2006,1.0,1.0
916402125,RL,54,13811,Pave,MISSING,AllPub,Timber,1Fam,1Story,6,6,1987,1987,TA,TA,92.0,1112.0,Y,1137.0,2,1,5,Attchd,1987.0,2.0,551.0,TA,TA,Y,MISSING,176000.0,07,2006,3.0,0.0
528120020,RL,87,11146,Pave,MISSING,AllPub,NridgHt,1Fam,1Story,8,5,2006,2006,Gd,TA,1709.0,1709.0,Y,1717.0,3,1,7,Attchd,2006.0,3.0,908.0,TA,TA,Y,MISSING,255500.0,07,2009,2.0,0.0
528240030,RL,62,7984,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,2004,2005,Gd,TA,868.0,868.0,Y,1630.0,3,1,7,BuiltIn,2004.0,2.0,436.0,TA,TA,Y,MISSING,189500.0,09,2009,2.0,1.0
526302040,RL,85,10533,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,6,1956,1956,TA,Gd,235.0,1008.0,Y,1024.0,2,1,5,Attchd,1956.0,1.0,313.0,TA,TA,Y,MISSING,157500.0,08,2006,2.0,0.0
535375140,RL,60,10122,Pave,MISSING,AllPub,OldTown,1Fam,1Story,4,6,1948,1950,TA,TA,0.0,0.0,N,869.0,1,1,3,Detchd,1948.0,1.0,390.0,Fa,TA,N,GdPrv,89900.0,08,2008,1.0,0.0
911175360,C (all),60,11040,Pave,MISSING,AllPub,IDOTRR,1Fam,1.5Fin,4,6,1920,1950,TA,TA,0.0,637.0,Y,1336.0,3,1,7,CarPort,1994.0,1.0,570.0,TA,TA,Y,MISSING,108000.0,09,2006,1.0,1.0
534127230,RL,85,11050,Pave,MISSING,AllPub,NWAmes,1Fam,1Story,6,5,1968,1968,TA,TA,1439.0,1740.0,Y,1740.0,4,1,8,Attchd,1968.0,2.0,512.0,TA,TA,Y,GdWo,150000.0,10,2008,1.0,1.0
923202025,RM,78,7020,Pave,MISSING,AllPub,Mitchel,Duplex,SFoyer,7,5,1997,1997,TA,Gd,45.0,1288.0,Y,1368.0,2,2,8,Attchd,1997.0,4.0,784.0,TA,TA,Y,MISSING,215000.0,11,2006,4.0,0.0
534476260,RL,80,9600,Pave,MISSING,AllPub,NAmes,1Fam,SLvl,6,6,1955,1972,TA,TA,350.0,1156.0,Y,1520.0,3,1,7,Basment,1955.0,1.0,364.0,TA,TA,Y,MISSING,153000.0,03,2010,2.0,0.0
907175030,RL,70,9100,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,7,5,2000,2000,Gd,TA,125.0,1525.0,Y,1525.0,3,1,6,Attchd,2000.0,2.0,541.0,TA,TA,Y,MISSING,235000.0,09,2006,3.0,0.0
535450200,RL,60,8064,Pave,MISSING,AllPub,NAmes,1Fam,1.5Fin,6,5,1950,1950,TA,TA,174.0,795.0,N,1133.0,3,1,5,Detchd,1989.0,2.0,900.0,TA,TA,Y,MISSING,128500.0,12,2009,1.0,0.0
921205050,RL,88,11577,Pave,MISSING,AllPub,Timber,1Fam,1Story,9,5,2005,2006,Ex,TA,383.0,1838.0,Y,1838.0,3,1,9,Attchd,2005.0,3.0,682.0,TA,TA,Y,MISSING,359900.0,09,2006,3.0,0.0
528363050,RL,-1,10750,Pave,MISSING,AllPub,NoRidge,1Fam,1Story,8,5,1994,1995,Gd,TA,262.0,2024.0,Y,2063.0,3,1,7,Attchd,1994.0,3.0,815.0,TA,TA,Y,MISSING,315000.0,06,2009,3.0,0.0
910201110,RM,50,6060,Pave,MISSING,AllPub,IDOTRR,1Fam,1.5Fin,4,5,1939,1950,TA,TA,732.0,732.0,Y,1123.0,3,1,4,Detchd,1979.0,1.0,264.0,TA,TA,P,MnPrv,100000.0,06,2007,1.0,0.0
907262070,RL,72,7226,Pave,MISSING,AllPub,CollgCr,1Fam,2Story,7,5,2003,2003,Gd,TA,798.0,798.0,Y,1640.0,3,1,6,Attchd,2003.0,2.0,595.0,TA,TA,Y,MISSING,183000.0,06,2008,2.0,1.0
906380040,RL,66,10235,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,8,5,2007,2007,Gd,TA,1643.0,1643.0,Y,1651.0,3,1,7,Attchd,2007.0,3.0,870.0,TA,TA,Y,MISSING,246500.0,09,2007,2.0,0.0
528387050,RL,81,10944,Pave,MISSING,AllPub,NoRidge,1Fam,2Story,7,5,1994,1994,Gd,TA,223.0,1223.0,Y,2127.0,3,1,5,Attchd,1994.0,2.0,525.0,TA,TA,Y,MISSING,271000.0,08,2008,3.0,1.0
528477070,FV,84,10603,Pave,MISSING,AllPub,Somerst,1Fam,2Story,8,5,2006,2006,Gd,TA,218.0,900.0,Y,1795.0,3,1,8,Attchd,2006.0,3.0,782.0,TA,TA,Y,MISSING,270000.0,07,2009,3.0,1.0
909276210,RL,110,7810,Pave,MISSING,AllPub,Crawfor,1Fam,1.5Fin,4,6,1930,2003,TA,Gd,741.0,930.0,Y,1755.0,4,1,7,Detchd,1930.0,1.0,231.0,Fa,TA,Y,MISSING,188000.0,11,2007,2.0,0.0
532354060,RL,70,7420,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,5,5,1962,1962,TA,TA,640.0,1057.0,Y,1057.0,3,1,6,Detchd,1977.0,2.0,576.0,TA,TA,Y,MISSING,132000.0,04,2007,1.0,0.0
908127100,RL,81,11841,Grvl,MISSING,AllPub,Edwards,Duplex,SFoyer,6,5,1990,1990,TA,Gd,0.0,816.0,Y,816.0,3,1,5,MISSING,-1.0,0.0,0.0,MISSING,MISSING,Y,MISSING,118500.0,05,2007,2.0,0.0
914478020,RL,-1,8750,Pave,MISSING,AllPub,Mitchel,1Fam,SLvl,7,6,1975,1975,TA,TA,98.0,852.0,Y,918.0,3,0,4,Attchd,1975.0,1.0,360.0,TA,TA,Y,MISSING,148000.0,03,2007,1.0,1.0
527162080,RL,63,7875,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,1996,1996,Gd,TA,277.0,691.0,Y,1553.0,3,1,6,Attchd,1996.0,2.0,420.0,TA,TA,Y,MISSING,178750.0,08,2007,2.0,1.0
527404050,RL,66,7920,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,5,1970,2002,TA,TA,214.0,914.0,Y,914.0,3,1,5,Attchd,1970.0,1.0,368.0,TA,Gd,Y,MISSING,133000.0,10,2007,1.0,0.0
535354200,RL,76,12436,Pave,MISSING,AllPub,NAmes,Duplex,1Story,5,5,1957,1957,TA,TA,1824.0,1824.0,Y,1824.0,5,2,9,Detchd,1958.0,2.0,484.0,TA,TA,Y,MISSING,146000.0,01,2008,2.0,0.0
528480090,FV,84,10440,Pave,MISSING,AllPub,Somerst,1Fam,1Story,6,5,2005,2005,Gd,TA,54.0,1468.0,Y,1468.0,2,1,6,Attchd,2005.0,2.0,528.0,TA,TA,Y,MISSING,271500.0,05,2010,3.0,0.0
527454120,RL,24,2529,Pave,MISSING,AllPub,NPkVill,Twnhs,1Story,7,6,1977,1977,TA,TA,677.0,1055.0,Y,1055.0,2,1,4,Attchd,1977.0,2.0,440.0,TA,TA,Y,MISSING,148500.0,09,2008,2.0,0.0
528228540,RL,53,3710,Pave,MISSING,AllPub,Blmngtn,1Fam,1Story,7,5,2007,2008,Gd,TA,1146.0,1146.0,Y,1246.0,2,1,5,Attchd,2007.0,2.0,428.0,TA,TA,Y,MISSING,187687.0,03,2008,2.0,0.0
916455010,RL,-1,9303,Pave,MISSING,AllPub,Timber,1Fam,2Story,6,5,1996,1997,Gd,TA,130.0,872.0,Y,1756.0,3,1,7,Attchd,1996.0,2.0,422.0,TA,TA,Y,MISSING,204000.0,07,2007,3.0,1.0
534225110,RL,72,11072,Pave,MISSING,AllPub,NAmes,Duplex,1Story,5,5,1965,1965,TA,TA,1728.0,1728.0,Y,1728.0,6,2,10,Detchd,1987.0,2.0,576.0,TA,TA,Y,MISSING,145000.0,11,2008,2.0,0.0
902304060,RM,60,9600,Pave,Grvl,AllPub,OldTown,2fmCon,2Story,5,5,1920,1960,TA,TA,739.0,973.0,Y,2350.0,4,2,10,2Types,1930.0,2.0,393.0,TA,TA,Y,MISSING,130000.0,04,2008,2.0,0.0
907126030,RL,65,9750,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,5,7,1994,1994,TA,TA,268.0,990.0,Y,990.0,3,1,5,Detchd,1997.0,2.0,528.0,TA,TA,Y,MISSING,155000.0,08,2008,2.0,0.0
535402120,RL,70,9247,Pave,MISSING,AllPub,NAmes,1Fam,2Story,6,6,1962,1962,TA,TA,539.0,858.0,Y,1716.0,4,1,8,Attchd,1962.0,2.0,490.0,TA,TA,Y,MISSING,171000.0,03,2008,1.0,1.0
528235190,RL,59,9171,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,2004,2005,Gd,TA,848.0,848.0,Y,1598.0,3,1,7,Attchd,2004.0,2.0,433.0,TA,TA,Y,MISSING,201490.0,07,2006,2.0,1.0
535354070,RL,60,9600,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,6,1950,1950,TA,TA,810.0,1200.0,Y,1200.0,3,1,6,Attchd,1950.0,1.0,246.0,TA,TA,Y,GdWo,129900.0,08,2009,1.0,0.0
535476350,RL,80,9760,Pave,MISSING,AllPub,NAmes,1Fam,1Story,6,7,1963,1984,TA,TA,415.0,1395.0,Y,1395.0,2,1,7,Attchd,1963.0,2.0,440.0,TA,TA,Y,MISSING,192000.0,05,2010,2.0,0.0
905201080,RL,81,14175,Pave,MISSING,AllPub,Sawyer,1Fam,1Story,5,5,1956,1998,TA,TA,332.0,1240.0,Y,1375.0,3,1,6,Attchd,1956.0,1.0,323.0,TA,TA,Y,MISSING,187000.0,12,2007,2.0,0.0
534151180,RL,78,10530,Pave,MISSING,AllPub,NWAmes,1Fam,2Story,7,6,1993,1993,Gd,TA,329.0,1148.0,Y,2075.0,3,1,8,Attchd,1993.0,2.0,473.0,TA,TA,Y,MISSING,255000.0,08,2007,3.0,1.0
916403290,RL,44,13758,Pave,MISSING,AllPub,Timber,1Fam,1.5Fin,7,5,1990,1991,Gd,Gd,254.0,1156.0,Y,1717.0,3,1,7,Attchd,1990.0,2.0,400.0,TA,TA,Y,MISSING,187500.0,04,2007,2.0,1.0
903425280,RL,60,8730,Pave,MISSING,AllPub,BrkSide,1Fam,2Story,6,7,1915,2003,TA,TA,698.0,698.0,Y,1396.0,3,1,7,Detchd,2003.0,1.0,384.0,TA,TA,Y,MISSING,153575.0,07,2007,1.0,0.0
906392110,RL,78,11645,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,8,5,2005,2006,Gd,TA,1474.0,1498.0,Y,1498.0,3,1,7,Attchd,2005.0,3.0,844.0,TA,TA,Y,MISSING,237000.0,03,2009,2.0,0.0
535450100,RL,60,12144,Pave,MISSING,AllPub,NAmes,1Fam,1.5Fin,4,6,1950,1950,TA,TA,455.0,910.0,Y,1521.0,3,1,6,Detchd,1950.0,1.0,597.0,Fa,TA,Y,MISSING,147500.0,09,2006,1.0,1.0
903455140,RM,60,7200,Pave,MISSING,AllPub,IDOTRR,1Fam,1Story,6,7,1925,1992,TA,TA,1040.0,1040.0,Y,1040.0,2,1,5,Detchd,1993.0,2.0,320.0,TA,TA,Y,MISSING,127500.0,07,2008,1.0,0.0
527404180,RL,60,7200,Pave,MISSING,AllPub,NAmes,1Fam,1Story,4,4,1971,1971,TA,TA,224.0,864.0,Y,874.0,3,1,5,Detchd,1995.0,2.0,576.0,TA,TA,Y,MISSING,97500.0,03,2006,1.0,1.0
908250040,RL,57,8050,Pave,MISSING,AllPub,Edwards,1Fam,1.5Fin,5,8,1947,1993,TA,Gd,0.0,0.0,Y,1137.0,4,1,8,MISSING,-1.0,0.0,0.0,MISSING,MISSING,Y,MISSING,96000.0,04,2008,1.0,1.0
527404120,RL,70,8400,Pave,MISSING,AllPub,NAmes,1Fam,1Story,4,5,1970,1970,TA,TA,0.0,882.0,Y,882.0,2,1,4,Attchd,1970.0,2.0,525.0,TA,TA,Y,MnPrv,126000.0,04,2010,2.0,0.0
905451300,RL,68,9571,Pave,MISSING,AllPub,Edwards,1Fam,1Story,5,5,1956,1956,TA,TA,816.0,1073.0,Y,1073.0,2,1,5,Attchd,1956.0,1.0,340.0,TA,TA,Y,GdPrv,121500.0,02,2009,2.0,0.0
903234050,RM,51,6120,Pave,MISSING,AllPub,OldTown,1Fam,1Story,6,5,1923,1950,TA,TA,164.0,1124.0,Y,1068.0,2,1,5,Detchd,1923.0,1.0,288.0,TA,TA,Y,MISSING,109500.0,03,2010,2.0,0.0
905478140,RL,58,9280,Pave,MISSING,AllPub,Edwards,1Fam,1Story,5,6,1951,1951,TA,TA,785.0,1342.0,Y,1342.0,4,1,7,Detchd,1951.0,1.0,256.0,TA,TA,Y,MISSING,125000.0,04,2007,2.0,0.0
527127150,RL,41,4920,Pave,MISSING,AllPub,StoneBr,TwnhsE,1Story,8,5,2001,2001,Gd,TA,722.0,1338.0,Y,1338.0,2,1,6,Attchd,2001.0,2.0,582.0,TA,TA,Y,MISSING,213500.0,04,2010,3.0,0.0
909281020,RL,79,6221,Pave,MISSING,AllPub,Crawfor,2fmCon,1.5Fin,5,5,1941,1950,TA,TA,195.0,728.0,Y,1355.0,3,1,5,Detchd,1966.0,2.0,528.0,TA,TA,Y,MnPrv,140000.0,10,2007,2.0,0.0
527376090,RL,78,10140,Pave,MISSING,AllPub,NWAmes,1Fam,1Story,5,6,1975,1975,TA,TA,268.0,1056.0,Y,1074.0,3,1,6,Attchd,1975.0,2.0,495.0,TA,TA,Y,MnPrv,153500.0,07,2006,2.0,1.0
528292020,RL,-1,9505,Pave,MISSING,AllPub,Gilbert,1Fam,2Story,7,5,2001,2001,Gd,TA,884.0,884.0,Y,2035.0,3,1,8,BuiltIn,2001.0,2.0,434.0,TA,TA,Y,MISSING,222500.0,05,2010,2.0,1.0
527210060,RL,86,14157,Pave,MISSING,AllPub,StoneBr,1Fam,1Story,9,5,2005,2006,Gd,TA,673.0,1922.0,Y,1922.0,3,1,8,Attchd,2005.0,3.0,676.0,TA,TA,Y,MISSING,377426.0,07,2007,3.0,0.0
534275100,RL,65,8125,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,7,1959,1959,TA,TA,461.0,864.0,Y,864.0,3,1,5,Detchd,1960.0,1.0,308.0,TA,TA,Y,MISSING,118000.0,09,2009,1.0,0.0
527425035,RL,-1,12735,Pave,MISSING,AllPub,NAmes,1Fam,1Story,4,5,1972,1972,TA,TA,264.0,864.0,Y,864.0,3,1,5,Detchd,1980.0,2.0,576.0,TA,TA,Y,MnWw,111250.0,04,2008,1.0,0.0
527356040,RL,82,11880,Pave,MISSING,AllPub,NWAmes,1Fam,1Story,7,5,1978,1978,TA,TA,567.0,1271.0,Y,1601.0,3,1,7,Attchd,1978.0,2.0,478.0,TA,TA,Y,MISSING,157000.0,04,2009,2.0,0.0
531375090,RL,63,13072,Pave,MISSING,AllPub,SawyerW,1Fam,1Story,5,5,2004,2004,TA,TA,1114.0,1114.0,Y,1114.0,3,1,6,MISSING,-1.0,0.0,0.0,MISSING,MISSING,Y,MISSING,142000.0,08,2009,1.0,1.0
909253190,RL,52,6292,Pave,MISSING,AllPub,SWISU,1Fam,1Story,6,5,1930,1950,TA,TA,384.0,768.0,N,790.0,2,1,4,Detchd,1925.0,1.0,160.0,Fa,TA,Y,MISSING,91000.0,04,2008,1.0,0.0
527405130,RL,60,7038,Pave,MISSING,AllPub,NAmes,1Fam,1Story,4,6,1970,1970,TA,TA,138.0,864.0,Y,864.0,3,1,5,Detchd,2001.0,2.0,576.0,TA,TA,Y,GdPrv,76500.0,09,2009,2.0,0.0
534401140,RL,88,9680,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,6,1967,1967,TA,TA,500.0,1510.0,Y,1510.0,3,1,6,Attchd,1967.0,2.0,517.0,TA,TA,Y,GdPrv,178900.0,04,2010,3.0,0.0
528142150,RL,90,12878,Pave,MISSING,AllPub,NridgHt,1Fam,1Story,7,5,2003,2004,Gd,TA,498.0,1760.0,Y,1760.0,3,1,8,Attchd,2003.0,2.0,583.0,TA,TA,Y,MISSING,269500.0,06,2009,3.0,0.0
903455090,RM,60,7200,Pave,MISSING,AllPub,IDOTRR,1Fam,1.5Fin,5,6,1938,1995,TA,TA,803.0,803.0,Y,1360.0,2,1,6,Detchd,1951.0,1.0,297.0,TA,TA,Y,MnPrv,125500.0,07,2006,1.0,1.0
907180050,RL,-1,9337,Pave,MISSING,AllPub,CollgCr,1Fam,2Story,7,5,1997,1998,TA,TA,525.0,878.0,Y,1692.0,3,1,8,Attchd,1997.0,2.0,513.0,TA,TA,Y,MISSING,191000.0,04,2010,2.0,1.0
535305160,RL,57,7677,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,5,1953,1953,TA,TA,203.0,773.0,Y,773.0,2,1,4,Attchd,1953.0,1.0,240.0,TA,TA,Y,MISSING,110000.0,04,2008,1.0,0.0
533236070,FV,24,2645,Pave,Pave,AllPub,Somerst,Twnhs,2Story,8,5,1999,2000,Gd,TA,147.0,960.0,Y,1607.0,3,1,7,Detchd,2000.0,2.0,480.0,TA,TA,Y,MISSING,200000.0,12,2008,3.0,1.0
907201280,RL,76,6950,Pave,MISSING,AllPub,CollgCr,1Fam,1Story,5,7,1979,1979,TA,TA,132.0,914.0,Y,914.0,2,1,5,Attchd,1979.0,2.0,444.0,TA,TA,Y,MISSING,134900.0,10,2009,2.0,0.0
902136110,RM,44,5914,Pave,Grvl,AllPub,OldTown,1Fam,1.5Fin,5,9,1890,1996,TA,TA,684.0,684.0,Y,1080.0,3,1,5,MISSING,-1.0,0.0,0.0,MISSING,MISSING,N,MISSING,95000.0,09,2008,1.0,0.0
534431130,RL,68,9768,Pave,MISSING,AllPub,NAmes,1Fam,1Story,5,5,1955,1955,TA,TA,613.0,960.0,Y,960.0,2,1,5,Attchd,1955.0,1.0,330.0,TA,TA,Y,MnPrv,122000.0,02,2009,2.0,0.0
923400150,RL,63,10712,Pave,MISSING,AllPub,Mitchel,1Fam,1Story,5,5,1991,1992,TA,TA,762.0,974.0,Y,974.0,3,1,5,MISSING,-1.0,0.0,0.0,MISSING,MISSING,Y,MnPrv,93500.0,09,2007,1.0,0.0
